id	geonames_id	name	latitude	longitude	population	feature_code
plc_01m0n2yy0fqhe7zdn07vwr9v9r	2643647	Long Preston	54.01938	-2.25678	742	PPL
plc_01m0n2yy0fqhe7zdn07xba9k62	2643652	Longniddry	55.97543	-2.89593	2430	PPL
plc_01m0n2yy0fqhe7zdn080keydd7	2643661	Long Melford	52.07481	0.71639	2898	PPL
plc_01m0n2yy0fqhe7zdn083jat1r1	2643673	Long Lawford	52.38176	-1.30716	3007	PPL
plc_01m0n2yy0fqhe7zdn083qg0fn6	2643674	Long Itchington	52.28396	-1.39243	1683	PPL
plc_01m0n2yy0fqhe7zdn08494at5n	2643676	Longhoughton	55.43131	-1.61691	1383	PPL
plc_01m0n2yy0fqhe7zdn0884cx4w3	2643677	Longhorsley	55.24586	-1.76914	887	PPLA3
plc_01m0n2yy0fqhe7zdn08bhsshp4	2643678	Longhope	51.86667	-2.45	1092	PPL
plc_01m0n2yy0fqhe7zdn08d4nkmg5	2643688	Longframlington	55.30392	-1.79504	864	PPL
plc_01m0n2yy0fqhe7zdn08dvg6rc5	2643691	Longforgan	56.45732	-3.11437	1210	PPL
plc_01m0n2yy0fqhe7zdn08fekk7m5	2643696	Longfield	51.3969	0.30212	16808	PPL
plc_01m0n2yy0fqhe7zdn08kb6tevd	2643697	Long Eaton	52.89855	-1.27136	47898	PPL
plc_01m0n2yy0fqhe7zdn08pv9h69p	2643701	Long Ditton	51.38432	-0.32041	6343	PPL
plc_01m0n2yy0fqhe7zdn08pxggb0j	2643704	Longdendale	53.46667	-2	8873	PPL
plc_01m0n2yy0fqhe7zdn08sadrn11	2643705	Longcross	51.37746	-0.58923	943	PPL
plc_01m0n2yy0fqhe7zdn08vs08dja	2643707	Long Crendon	51.77294	-0.99684	2335	PPL
plc_01m0n2yy0fqhe7zdn08yv7pne3	2643711	Long Compton	51.99298	-1.58222	764	PPL
plc_01m0n2yy0fqhe7zdn091sw88ax	2643712	Long Clawson	52.83725	-0.9288	1066	PPL
plc_01m0n2yy0fqhe7zdn095fz2mn8	2643714	Long Buckby	52.3026	-1.08113	3759	PPL
plc_01m0n2yy0fqhe7zdn098gcx7y4	2643720	Long Bennington	52.99314	-0.75803	2018	PPL
plc_01m0n2yy0fqhe7zdn09bc29cyw	2643726	Long Ashton	51.42997	-2.66098	5254	PPL
plc_01m0n2yy0fqhe7zdn09by3809r	2643734	Londonderry County Borough	54.99721	-7.30917	87153	PPLX
plc_01m0n2yy0fqhe7zdn09fed4cqe	2643736	Derry	54.9981	-7.30934	83652	PPLA2
plc_01m0n2yy0fqhe7zdn09hsg06dk	2643738	London Colney	51.72453	-0.29646	9800	PPL
plc_01m0n2yy0fqhe7zdn09ke1zxn8	2643741	City of London	51.51279	-0.09184	8072	PPLA3
plc_01m0n2yy0fqhe7zdn09mp4d1pn	2643743	London	51.50853	-0.12574	8961989	PPLC
plc_01m0n2yy0fqhe7zdn09q72j0nz	2643773	Loftus	54.55543	-0.89459	4824	PPL
plc_01m0n2yy0fqhe7zdn09s5a8w77	2643776	Lofthouse	53.72947	-1.49697	23458	PPL
plc_01m0n2yy0fqhe7zdn09v1zdam9	2643783	Loddon	52.5327	1.48183	3552	PPL
plc_01m0n2yy0fqhe7zdn09x8rdxg9	2643784	Loddiswell	50.32267	-3.80024	777	PPL
plc_01m0n2yy0fqhe7zdn0a00ga63v	2643786	Loddington	52.39734	-0.80174	520	PPL
plc_01m0n2yy0fqhe7zdn0a1g05s3h	2643790	Locking	51.33327	-2.91387	1742	PPL
plc_01m0n2yy0fqhe7zdn0a4kvrfj5	2643791	Lockerbie	55.12302	-3.35635	4190	PPL
plc_01m0n2yy0fqhe7zdn0a51qgnff	2643797	Lochwinnoch	55.79521	-4.63034	2900	PPL
plc_01m0n2yy0fqhe7zdn0a76bs646	2643812	Lochmaben	55.13011	-3.44286	2100	PPL
plc_01m0n2yy0fqhe7zdn0a8ecjjcx	2643825	Lochgilphead	56.03796	-5.43206	2390	PPLA2
plc_01m0n2yy0fqhe7zdn0a8kyfgds	2643827	Lochgelly	56.12826	-3.30964	6586	PPL
plc_01m0n2yy0fqhe7zdn0a9091th6	2643853	Locharbriggs	55.10337	-3.58438	5960	PPL
plc_01m0n2yy0fqhe7zdn0acje06sw	2643861	Loans	55.5504	-4.6241	730	PPL
plc_01m0n2yy0fqhe7zdn0afmn6st7	2643862	Loanhead	55.87945	-3.15874	6350	PPL
plc_01m0n2yy0fqhe7zdn0aj0r7e7b	2643874	Llwynypia	51.63333	-3.45	2253	PPL
plc_01m0n2yy0fqhe7zdn0akfym4wt	2643875	Llwyngwril	52.66765	-4.08417	526	PPL
plc_01m0n2yy0fqhe7zdn0akq7jaf3	2643891	Llechryd	52.06774	-4.60807	875	PPL
plc_01m0n2yy0fqhe7zdn0akw1ydnd	2643895	Llanymynech	52.78086	-3.08875	887	PPL
plc_01m0n2yy0fqhe7zdn0amzstkhj	2643905	Llanwrtyd Wells	52.10659	-3.63924	630	PPL
plc_01m0n2yy0fqhe7zdn0apr9x7y6	2643933	Llantwit Major	51.4107	-3.48632	14384	PPL
plc_01m0n2yy0fqhe7zdn0art9tvzn	2643934	Llantwit Fardre	51.5546	-3.33241	3992	PPL
plc_01m0n2yy0fqhe7zdn0awk6wat7	2643937	Llantrisant	51.54028	-3.37389	14422	PPLA3
plc_01m0n2yy0fqhe7zdn0b041tmeh	2643951	Llansantffraid Glan Conwy	53.26667	-3.8	1862	PPL
plc_01m0n2yy0fqhe7zdn0b3c1vqpc	2643957	Llanrwst	53.14021	-3.79527	3323	PPL
plc_01m0n2yy0fqhe7zdn0b49kjenj	2643958	Llanrug	53.14788	-4.19596	1916	PPL
plc_01m0n2yy0fqhe7zdn0b5x0zenb	2643962	Llanrhystud	52.30589	-4.1447	646	PPL
plc_01m0n2yy0fqhe7zdn0b97mbwm3	2643965	Llanrhidian	51.60641	-4.16984	512	PPL
plc_01m0n2yy0fqhe7zdn0bckw90sg	2643971	Llan-non	52.2815	-4.17721	598	PPL
plc_01m0n2yy0fqhe7zdn0bf7bkb5v	2643973	Llannon	51.75519	-4.11752	869	PPL
plc_01m0n2yy0fqhe7zdn0bjkypq2p	2643988	Llanilar	52.35657	-4.02574	1085	PPL
plc_01m0n2yy0fqhe7zdn0bk4ef67t	2643990	Llanidloes	52.44977	-3.53997	2929	PPL
plc_01m0n2yy0fqhe7zdn0bny486qy	2643993	Llanharry	51.51422	-3.4324	3035	PPL
plc_01m0n2yy0fqhe7zdn0brpgyppv	2643994	Llanharan	51.53805	-3.43906	5755	PPL
plc_01m0n2yy0fqhe7zdn0bwbbxv8g	2644003	Llangynidr	51.8673	-3.22762	1036	PPL
plc_01m0n2yy0fqhe7zdn0bwvrqsza	2644021	Llangollen	52.96829	-3.17127	3466	PPLA3
plc_01m0n2yy0fqhe7zdn0bxjbk19b	2644022	Llangoed	53.2942	-4.08772	849	PPLA3
plc_01m0n2yy0fqhe7zdn0bz4ghqg3	2644034	Llangeler	52.02771	-4.3716	3427	PPL
plc_01m0n2yy0fqhe7zdn0c063n4pt	2644036	Llangeinor	51.57559	-3.56897	973	PPL
plc_01m0n2yy0fqhe7zdn0c34gwgv2	2644037	Llangefni	53.25561	-4.31063	4864	PPLA2
plc_01m0n2yy0fqhe7zdn0c6ecjs7v	2644041	Llangattock	51.85184	-3.14778	662	PPL
plc_01m0n2yy0fqhe7zdn0c8pbxmh5	2644053	Llanfyllin	52.7657	-3.27187	1105	PPLA3
plc_01m0n2yy0fqhe7zdn0c9hbqs87	2644074	Llanfechell	53.39193	-4.45605	589	PPL
plc_01m0n2yy0fqhe7zdn0cd5e48bj	2644080	Llanfairpwllgwyngyll	53.22141	-4.20329	2900	PPL
plc_01m0n2yy0fqhe7zdn0cfmw19hj	2644081	Llanfairfechan	53.25779	-3.97423	3637	PPL
plc_01m0n2yy0fqhe7zdn0cfy944zj	2644084	Llanfair Caereinion	52.6479	-3.32668	1055	PPL
plc_01m0n2yy0fqhe7zdn0cjsnwv8h	2644095	Llanerchymedd	53.33055	-4.377	1133	PPL
plc_01m0n2yy0fqhe7zdn0cp0q68n4	2644100	Llanelli	51.68195	-4.16191	49591	PPL
plc_01m0n2yy0fqhe7zdn0crtc5hp1	2644101	Llanellen	51.79302	-3.01231	506	PPL
plc_01m0n2yy0fqhe7zdn0ctqztqjn	2644107	Llandysul	52.04166	-4.30909	1484	PPL
plc_01m0n2yy0fqhe7zdn0cvr8fvbw	2644112	Llandyrnog	53.17505	-3.33646	747	PPL
plc_01m0n2yy0fqhe7zdn0cws7qcpn	2644115	Llandybie	51.82044	-4.0071	2813	PPL
plc_01m0n2yy0fqhe7zdn0cx3m8swc	2644120	Llandudno	53.32498	-3.83148	15371	PPLA3
plc_01m0n2yy0fqhe7zdn0cznktb2j	2644122	Llandrindod Wells	52.24164	-3.37868	5309	PPLA2
plc_01m0n2yy0fqhe7zdn0d00qtyjw	2644127	Llandovery	51.99415	-3.79637	1985	PPL
plc_01m0n2yy0fqhe7zdn0d17jevxr	2644129	Llandogo	51.73422	-2.68908	547	PPL
plc_01m0n2yy0fqhe7zdn0d32g8fb6	2644130	Llandissilio	51.85832	-4.729	513	PPL
plc_01m0n2yy0fqhe7zdn0d703kw9b	2644131	Llandinam	52.48496	-3.4369	576	PPL
plc_01m0n2yy0fqhe7zdn0daffq8z6	2644135	Llandeilo	51.88459	-3.99154	1795	PPL
plc_01m0n2yy0fqhe7zdn0dd3jxrkn	2644149	Llanddona	53.29259	-4.13654	691	PPL
plc_01m0n2yy0fqhe7zdn0ddzh33c6	2644160	Llandaff	51.49314	-3.2198	8776	PPLX
plc_01m0n2yy0fqhe7zdn0dfvqk88d	2644167	Llanbradach	51.60639	-3.23028	3746	PPL
plc_01m0n2yy0fqhe7zdn0dk7xgn5t	2644172	Llanberis	53.11809	-4.12923	1844	PPLA3
plc_01m0n2yy0fqhe7zdn0dpdgm454	2644175	Llanbedrog	52.85796	-4.48658	613	PPL
plc_01m0n2yy0fqhe7zdn0dsa5h86x	2644187	Llanarth	52.19424	-4.30811	503	PPLA3
plc_01m0n2yy0fqhe7zdn0dth2ce8m	2644202	Lizard	49.96875	-5.20533	906	PPL
plc_01m0n2yy0fqhe7zdn0dtjyc74x	2644204	Livingston	55.90288	-3.52261	56840	PPLA2
plc_01m0n2yy0fqhe7zdn0dwfdrmee	2644207	Liversedge	53.70514	-1.69327	19420	PPL
plc_01m0n2yy0fqhe7zdn0dyxhpv7v	2644210	Liverpool	53.41058	-2.97794	496770	PPLA2
plc_01m0n2yy0fqhe7zdn0e2e4db1k	2644214	Little Wymondley	51.93268	-0.23552	995	PPL
plc_01m0n2yy0fqhe7zdn0e3cajp80	2644224	Little Weighton	53.79021	-0.50679	1015	PPL
plc_01m0n2yy0fqhe7zdn0e579bgwf	2644230	Little Walsingham	52.89498	0.87376	613	PPL
plc_01m0n2yy0fqhe7zdn0e5fe556x	2644268	Littleport	52.45784	0.30603	7935	PPL
plc_01m0n2yy0fqhe7zdn0e95p3eb1	2644269	Little Plumstead	52.65822	1.41921	656	PPL
plc_01m0n2yy0fqhe7zdn0eccph5t3	2644271	Little Paxton	52.25045	-0.25801	3244	PPL
plc_01m0n2yy0fqhe7zdn0ed11v95g	2644291	Little Marlow	51.584	-0.74046	1500	PPL
plc_01m0n2yy0fqhe7zdn0efqthr77	2644299	Little Lever	53.56346	-2.37803	10100	PPL
plc_01m0n2yy0fqhe7zdn0ek8v9hd8	2644305	Little Hulton	53.53333	-2.41667	13469	PPL
plc_01m0n2yy0fqhe7zdn0epsrd4gr	2644319	Littlehampton	50.81137	-0.54078	58714	PPL
plc_01m0n2yy0fqhe7zdn0etqf27dz	2644329	Little Gaddesden	51.81013	-0.56187	627	PPL
plc_01m0n2yy0fqhe7zdn0ewvqrc60	2644333	Little Eaton	52.97028	-1.4595	2060	PPL
plc_01m0n2yy0fqhe7zdn0eymjec0g	2644334	Little Dunmow	51.86096	0.41478	2190	PPL
plc_01m0n2yy0fqhe7zdn0f2j0zdrt	2644350	Little Clacton	51.82557	1.14215	4590	PPL
plc_01m0n2yy0fqhe7zdn0f5c4zpwx	2644359	Littlebury	52.0345	0.20958	592	PPL
plc_01m0n2yy0fqhe7zdn0f81y9mqq	2644366	Littlebourne	51.27445	1.16687	1529	PPL
plc_01m0n2yy0fqhe7zdn0f9zkyf96	2644367	Littleborough	53.64413	-2.09581	13807	PPL
plc_01m0n2yy0fqhe7zdn0fcefqmnr	2644369	Little Bookham	51.2806	-0.39066	7996	PPL
plc_01m0n2yy0fqhe7zdn0fdvvzp8m	2644381	Little Amwell	51.78333	-0.03333	2606	PPL
plc_01m0n2yy0fqhe7zdn0fgexp461	2644382	Litlington	52.06719	-0.08845	877	PPL
plc_01m0n2yy0fqhe7zdn0fky7kdh5	2644386	Litherland	53.46993	-2.99809	22971	PPL
